ORIGIN_AIRPORT_ID,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
10255,Huntsville Executive Tom Sharp Jr,34.85944444,-86.5575
10256,Alma-Ata Airport,43.35,77.03333333
10256,Almaty Airport,43.35,77.03333333
10256,Almaty Airport,43.35555556,77.04388889
10257,Albany International,42.74583333,-73.80527778
10257,Albany International,42.74916667,-73.80194444
10258,Alicante Airport,38.2825,-0.55833333
10258,Alicante Airport,38.28222222,-0.55805556
10258,Alicante Airport,38.28361111,-0.55861111
10258,Alicante Elche,38.28222222,-0.55805556
10258,Alicante Airport,38.28222222,-0.55805556
10258,Alicante Elche,38.28222222,-0.55805556
10259,Alpine Casparis Municipal,30.38416667,-103.6830556
10259,Alpine Casparis Municipal,30.38416667,-103.6836111
10260,Alta Airport,69.97611111,23.38055556
10260,Alta Airport,69.97611111,23.37166667
10260,Alta Airport,69.9775,23.36472222
10260,Alta Airport,69.97611111,23.37166667
10260,Alta Airport,69.9775,23.36472222
10261,Houari Boumediene,36.69333333,3.21722222
10261,Houari Boumediene,36.69111111,3.21527778
10261,Houari Boumediene,36.69083333,3.21555556
10261,Houari Boumediene,36.6925,3.215
10261,Houari Boumediene,36.69111111,3.21527778
10261,Houari Boumediene,36.6925,3.215
10262,Albany Airport,-34.945,117.8058333
10262,Albany Airport,-34.94333333,117.8088889
10263,Alice International,27.74083333,-98.02722222
10263,Alice International,27.74083333,-98.02694444
10264,Alexander Bay Airport,-28.56722222,16.53638889
10264,Alexander Bay Airport,-28.575,16.53333333
10265,Asela Airport,7.58333333,39.06666667
10266,Alamogordo White Sands Regional,32.83972222,-105.99
10266,Alamogordo White Sands Regional,32.84,-105.9905556
10266,Alamogordo White Sands Regional,32.84138889,-105.9888889
10266,Alamogordo White Sands Regional,32.83944444,-105.9911111
10266,Alamogordo White Sands Regional,32.84,-105.9905556
10266,Alamogordo White Sands Regional,32.83944444,-105.9911111
10267,St. Louis Regional,38.89166667,-90.04833333
10267,St. Louis Regional,38.89,-90.04611111
10268,Waterloo Regional,42.55611111,-92.39972222
10268,Waterloo Regional,42.55694444,-92.40027778
10269,Neirab,36.18083333,37.22666667
10269,Aleppo International,36.18055556,37.22444444
10270,Alegrete Airport,-29.79972222,-55.76333333
10271,Alexandra Airport,-45.21388889,169.3694444
10271,Alexandra Airport,-45.21138889,169.3716667
10272,Alamosa Municipal,37.43666667,-105.8666667
10272,San Luis Valley Regional/Bergman Field,37.435,-105.8666667
10272,San Luis Valley Regional/Bergman Field,37.435,-105.8677778
10272,San Luis Valley Regional/Bergman Field,37.435,-105.8666667
10272,San Luis Valley Regional/Bergman Field,37.435,-105.8677778
10273,Alenquer Airport,-1.94055556,-54.74027778
10274,Alula Airport,11.98333333,50.78333333
10275,Walla Walla Regional,46.09472222,-118.2911111
10275,Walla Walla Regional,46.09472222,-118.2888889
10275,Walla Walla Regional,46.09527778,-118.2858333
10275,Walla Walla Regional,46.09472222,-118.2888889
10275,Walla Walla Regional,46.09527778,-118.2858333
10275,Walla Walla Regional,46.0925,-118.2841667
10276,Thomas C. Russell Field,32.91666667,-85.96666667
10276,Thomas C. Russell Field,32.91472222,-85.96305556
10277,Alexandria International,31.18777778,29.94805556
10277,Alexandria International,31.18361111,29.94861111
10278,Alitak Seaplane Base,56.89583333,-154.2458333
10279,Amarillo International,35.22722222,-101.7219444
10279,Rick Husband Amarillo International,35.22722222,-101.7219444
10279,Rick Husband Amarillo International,35.21944444,-101.7058333
10280,Ahmedabad Airport,23.06638889,72.62416667
10280,Ahmedabad Airport,23.07722222,72.63444444
10280,Ahmedabad International,23.07722222,72.63444444
10281,Ama Airport,-4.10166667,141.6697222
10281,Ama Airport,-4.10055556,141.6697222
10282,Amboin Airport,-4.6,143.5
10283,Arba Minch Airport,6.03611111,37.57694444
10283,Arba Minch Airport,6.03944444,37.59083333
10284,Rembiga,-8.56,116.0969444
10284,Selaparang,-8.56,116.0969444
10284,Selaparang,-8.56083333,116.0947222
10284,Selaparang,-8.56055556,116.0947222
10285,Animas Air Park,37.20388889,-107.8686111
10285,Animas Air Park,37.20305556,-107.8691667
10286,Puerto Armuelles Airport,8.26555556,-82.86555556
10286,Puerto Armuelles Airport,8.2675,-82.86472222
10287,Amman Airport,31.7225,35.99333333
10287,Queen Alia International,31.7225,35.99333333
10287,Queen Alia International,31.72333333,35.99416667
10288,Gratiot Community,43.32083333,-84.68666667
10288,Gratiot Community,43.32222222,-84.68805556
10289,Mao Airport,14.14722222,15.31444444
10289,Mao Airport,14.14638889,15.31527778
10290,Ampanihy Airport,-24.69944444,44.73305556
10290,Ampanihy Airport,-24.69944444,44.73277778
10291,Pattimura,-3.71027778,128.0897222
10292,Schiphol,52.30833333,4.76805556
10292,Schiphol,52.30861111,4.76388889
10294,Ames Municipal,41.99416667,-93.61833333
10294,Ames Municipal,41.99194444,-93.62194444
10295,Ammaroo Station,-21.74,135.24
10296,Ambatomainty Airport,-17.68555556,45.62527778
10296,Ambatomainty Airport,-17.68611111,45.625
10297,Anaheim-Disneyland HP,33.81666667,-117.9333333
10298,Anniston/Calhoun County,33.59027778,-85.85583333
10298,Anniston Metro,33.58805556,-85.85805556
10298,Anniston Regional,33.58805556,-85.85805556
10298,Anniston Metro,33.58805556,-85.85805556
10298,Anniston Regional,33.58805556,-85.85805556
10299,Anchorage International,61.16916667,-149.9852778
10299,Ted Stevens Anchorage International,61.17444444,-149.9961111
10299,Ted Stevens Anchorage International,61.17444444,-149.9963889
10299,Ted Stevens Anchorage International,61.17416667,-149.9980556
10299,Ted Stevens Anchorage International,61.17444444,-149.9963889
10299,Ted Stevens Anchorage International,61.17416667,-149.9980556
10300,Anderson Regional,34.49361111,-82.71
10300,Anderson Regional,34.49444444,-82.70944444
10301,Avrille,47.49722222,-0.57277778
10301,Angers Marce,47.56027778,-0.31277778
10301,Angers Marce,47.56,-0.31277778
10302,Cerro Moreno International,-23.43944444,-70.44277778
10302,Cerro Moreno International,-23.44444444,-70.445
10302,Andres Sabella International,-23.44444444,-70.445
10302,Cerro Moreno International,-23.44444444,-70.445
10302,Andres Sabella International,-23.44444444,-70.445
10303,Brie-Champniers,45.72944444,0.21972222
10303,Brie-Champniers,45.72944444,0.21833333
10303,Angouleme Airport,45.72944444,0.21833333
10303,Angouleme Brie Champniers,45.72944444,0.21833333
10303,Brie Champniers,45.72944444,0.21833333
10303,Angouleme Brie Champniers,45.72944444,0.21833333
10304,Aniak Airport,61.58166667,-159.5430556
10305,Etimesgut,39.95166667,32.68805556
10305,Etimesgut,39.95027778,32.6875
10305,Etimesgut,39.95194444,32.68611111
10305,Etimesgut,39.95027778,32.6875
10305,Etimesgut,39.95194444,32.68611111
10306,Antsirabato,-15,50.32138889
10306,Antsirabato,-14.99944444,50.32027778
10307,Annette Island,55.03694444,-131.5705556
10307,Annette Island,55.0425,-131.5722222
10307,Annette Island,55.04222222,-131.5708333
10307,Annette Island,55.0425,-131.5722222
10307,Annette Island,55.04222222,-131.5708333
10308,Angoche Airport,-16.17777778,39.93694444
10308,Angoche Airport,-16.1825,39.945
10308,Angoche Airport,-16.1825,39.94527778
10308,Angoche Airport,-16.1825,39.945
10308,Angoche Airport,-16.1825,39.94527778
10309,Lee,38.94277778,-76.56888889
10309,Lee,38.94277778,-76.56833333
10310,Antwerp-Brussels North,51.19,4.46
10310,Deurne,51.18944444,4.46027778
10310,Deurne,51.19,4.46305556
10311,Andahuaylas Airport,-13.70861111,-73.35111111
10311,Andahuaylas Airport,-13.70888889,-73.35138889
10311,Andahuaylas Airport,-13.70888889,-73.35166667
10311,Andahuaylas Airport,-13.70888889,-73.35138889
10312,Antigua,17.10833333,-61.76388889
10312,V C Bird International,17.1375,-61.79
10312,V C Bird International,17.13666667,-61.79277778
10312,V C Bird International,17.13611111,-61.79388889
10312,V C Bird International,17.13666667,-61.79277778
10312,V C Bird International,17.13611111,-61.79388889
10313,Anvik Airport,62.64777778,-160.1888889
10313,Anvik Airport,62.64722222,-160.19
10314,Andoya,69.29305556,16.14166667
10314,Andoya,69.2925,16.14416667
10317,Lima Allen County,40.70833333,-84.02666667
10317,Lima Allen County,40.70833333,-84.02694444
10318,Ancona/Falconara,43.6175,13.36416667
10318,Falconara,43.61638889,13.36222222
10318,Ancona Falconara,43.61638889,13.36222222
10318,Falconara,43.61638889,13.36222222
10318,Ancona Falconara,43.61638889,13.36222222
10319,Aomori Airport,40.73472222,140.6897222
10319,Aomori Airport,40.73333333,140.6886111
10320,Karpathos Airport,35.42388889,27.14722222
10320,Karpathos Airport,35.42083333,27.14555556
10320,Karpathos Airport,35.42111111,27.14583333
10320,Karpathos Airport,35.42083333,27.14555556
10320,Karpathos Airport,35.42111111,27.14583333
10321,Paso de Los Libres Airport,-29.69,-57.14861111
10321,Paso de Los Libres Airport,-29.68944444,-57.15194444
10322,Altoona-Blair County,40.29722222,-78.32
10322,Altoona-Blair County,40.29638889,-78.32
10323,Sultan Abdul Halim,6.19111111,100.4038889
10323,Sultan Abdul Halim,6.18972222,100.3983333
10324,Amook Bay Airport,57.45472222,-153.8130556
10325,Arapahoe County,39.57277778,-104.8477778
10325,Centennial,39.57277778,-104.8477778
10325,Centennial,39.57027778,-104.8494444
10325,Centennial,39.57,-104.8494444
10325,Centennial,39.57,-104.8491667
10326,Apolo Airport,-14.73666667,-68.41305556
10326,Apolo Airport,-14.74027778,-68.41111111
10326,Apolo Airport,-14.74,-68.4075
10326,Apolo Airport,-14.73888889,-68.41111111
10326,Apolo Airport,-14.74027778,-68.41111111
10326,Apolo Airport,-14.73888889,-68.41111111
10326,Apolo Airport,-14.73888889,-68.41138889
10327,Napa County,38.21222222,-122.28
10327,Napa County,38.21305556,-122.2805556
10327,Napa County,38.21361111,-122.2802778
10327,Napa County,38.21305556,-122.2805556
10328,San Juan Aposento Airport,-15.35,-75.16666667
10329,Naples Municipal,26.15277778,-81.77527778
10329,Naples Municipal,26.15222222,-81.77583333
10329,Naples Municipal,26.1525,-81.77555556
10329,Naples Municipal,26.15222222,-81.77583333
10329,Naples Municipal,26.1525,-81.77555556
10330,Phillips AAF,39.46611111,-76.16972222
10330,Phillips AAF,39.46611111,-76.16888889
10330,Phillips AAF,39.46555556,-76.16833333
10331,Apataki Airport,-15.56666667,-146.4166667
10331,Apataki Airport,-15.57527778,-146.4130556
10332,Nampula Airport,-15.10166667,39.28722222
10332,Nampula Airport,-15.10555556,39.28166667
10333,Phelps/Collins,45.08166667,-83.55583333
10333,Alpena County Regional,45.07805556,-83.56027778
10334,Apartado Airport,7.03333333,-77.2
10335,April River Airport,-4.67361111,142.5377778
10335,April River Airport,-4.67638889,142.54
10336,Marion County Brown Field,35.06055556,-85.58527778
10337,Calf Apple Valley,34.52638889,-117.2127778
10337,Apple Valley Airport,34.52638889,-117.2127778
10337,Apple Valley Airport,34.57527778,-117.1861111
10338,Faleolo,-13.83333333,-172
10338,Faleolo International,-13.82833333,-172.0119444
10338,Faleolo International,-13.83,-172.0083333
10339,Qaisumah Airport,28.33527778,46.125
10339,Hafr Al Batin,28.33527778,46.125
10339,Al Qaisumah,28.33527778,46.125
10339,Hafr Al Batin,28.33527778,46.125
10339,Qaisumah Airport,28.33527778,46.125
10339,Hafr Al Batin,28.33527778,46.125
10339,Hafr Al Batin,28.33611111,46.12694444
10340,King Hussein International,29.6125,35.01944444
10340,Aqaba King Hussein International,29.61111111,35.01777778
10340,King Hussein International,29.61111111,35.01777778
10340,Aqaba King Hussein International,29.61111111,35.01777778
10340,King Hussein International,29.61111111,35.01777778
10342,Rodriguez Ballon International,-16.33777778,-71.555
10342,Rodriguez Ballon International,-16.34111111,-71.58305556
10342,Rodriguez Ballon International,-16.34055556,-71.57083333
10342,Rodriguez Ballon International,-16.34111111,-71.58305556
10342,Rodriguez Ballon International,-16.34055556,-71.57083333
10343,Saqani Airport,-16.75,179.35
10344,Girdwood Airport,60.96666667,-149.1236111
10344,Girdwood Airport,60.96611111,-149.1258333
10344,Girdwood Airport,60.96888889,-149.1194444
10344,Girdwood Airport,60.96611111,-149.1258333
10344,Girdwood Airport,60.96888889,-149.1194444
10345,Russellville Regional,35.26472222,-93.09388889
10345,Russellville Regional,35.25916667,-93.09333333
10345,Russellville Regional,35.25916667,-93.0925
10346,Dennis F Cantrell Field,35.08083333,-92.425
10346,Dennis F Cantrell Field,35.08111111,-92.42444444
10346,Dennis F Cantrell Field,35.08083333,-92.425
10346,Dennis F Cantrell Field,35.08111111,-92.42444444
10347,Acadiana Reg,30.03777778,-91.88388889
10347,Acadiana Regional,30.0375,-91.88388889
10347,Acadiana Regional,30.03777778,-91.88388889
10348,Ann Arbor Municipal,42.22277778,-83.74444444
10348,Ann Arbor Municipal,42.22305556,-83.74555556
10349,Wien Arctic Village,68.1375,-145.5244444
10349,Arctic Village Airport,68.11472222,-145.5794444
10350,Arcadia Municipal,-8.25,124.75
10351,Arecibo Airport,18.45,-66.67583333
10351,Antonio/Nery/Juarbe Pol,18.45027778,-66.67583333
10351,Antonio/Nery/Juarbe Pol,18.45,-66.67527778
10351,Antonio/Nery/Juarbe Pol,18.45083333,-66.67555556
10351,Antonio/Nery/Juarbe Pol,18.45,-66.67527778
10351,Antonio/Nery/Juarbe Pol,18.45083333,-66.67555556
10352,Walnut Ridge Regional,36.125,-90.92638889
10352,Walnut Ridge Regional,36.12472222,-90.925
10353,Arkhangelsk Airport,64.56666667,40.53333333
10353,Talagi,64.56666667,40.53333333
10353,Talagi,64.60027778,40.71666667
10353,Arkhangelsk Airport,64.60027778,40.71666667
10353,Talagi,64.60027778,40.71666667
10354,Chacalluta,-18.33305556,-70.33805556
10354,Chacalluta,-18.34861111,-70.33861111
10355,Arusha Airport,-3.36416667,36.62472222
10355,Arusha Airport,-3.36666667,36.62555556
10356,Armidale Airport,-30.52833333,151.6233333
10356,Armidale Airport,-30.52805556,151.6172222
10357,Arlanda,59.66194444,17.93388889
10357,Arlanda,59.65194444,17.91861111
10358,Aragip Airport,-9.87055556,149.4836111
10358,Aragip Airport,-9.87083333,149.4841667
10358,Aragip Airport,-9.87333333,149.4830556
10359,Troncal,7.02111111,-71.38888889
10359,Arauquita Airport,7.02111111,-71.38888889
10359,Troncal,7.02111111,-71.38888889
10359,Arauquita Airport,7.02111111,-71.38888889
10360,Aragarcas Airport,-15.9,-52.23333333
10360,Aragarcas Airport,-15.89944444,-52.24111111
10361,Watertown International,43.99083333,-76.02138889
10361,Watertown International,43.99194444,-76.02055556
10361,Watertown International,43.99194444,-76.01944444
10361,Watertown International,43.99194444,-76.02055556
10361,Watertown International,43.99194444,-76.01944444
10362,Aracatuba Airport,-21.14361111,-50.42611111
10362,Aracatuba Airport,-21.14138889,-50.42472222
10362,Aracatuba Airport,-21.14138889,-50.42444444
10362,Aracatuba Airport,-21.14138889,-50.42472222
10362,Aracatuba Airport,-21.14138889,-50.42444444
10363,Lakeland/Noble F. Lee Memorial Field,45.92805556,-89.73083333
10364,Arad Airport,46.18333333,21.26666667
10364,Arad Airport,46.17666667,21.26194444
10364,Arad International,46.17666667,21.26194444
10364,Arad Airport,46.17666667,21.26194444
10364,Arad International,46.17666667,21.26194444
10365,Asbury Park/Monmouth County,40.18333333,-74.11666667
10366,Ararat Airport,-37.31194444,142.9905556
10366,Ararat Airport,-37.30944444,142.9886111
10367,N'zeto North,-7.2225,12.86861111
10367,N'zeto Airport,-7.25944444,12.86277778
10367,N'zeto Airport,-7.25888889,12.8625
10368,Assab International,13.07,42.63833333
10368,Assab International,13.07333333,42.63694444
10368,Assab International,13.07166667,42.645
10369,Ashkhabad Airport,37.98166667,58.36083333
10369,Ashgabat Airport,37.98166667,58.36083333
10369,Ashgabat Airport,37.98694444,58.36111111
10370,Ascension Airport,-15.91666667,-63.15
10371,Andros Town Airport,24.69777778,-77.79611111
10371,Fresh Creek,24.69805556,-77.79555556
10372,Aspen Pitkin County Sardy Field,39.22416667,-106.8688889
10372,Aspen Pitkin County Sardy Field,39.22305556,-106.8688889
10372,Aspen Pitkin County Sardy Field,39.22194444,-106.8683333
10372,Aspen Pitkin County Sardy Field,39.22305556,-106.8688889
10372,Aspen Pitkin County Sardy Field,39.22194444,-106.8683333
10373,Ashburton Airport,-43.905,171.7966667
10373,Ashburton Airport,-43.90277778,171.7997222
10374,Nashua Airport,42.77888889,-71.50944444
10374,Boire Field,42.77888889,-71.50944444
10374,Boire Field,42.78166667,-71.51472222
10374,Boire Field,42.7825,-71.51416667
10374,Boire Field,42.78166667,-71.51472222
10374,Boire Field,42.7825,-71.51416667
10375,Ascension Aux Af,-7.97027778,-14.39361111
10375,Ascension Aux Af,-7.96972222,-14.39361111
10376,Amami,28.41694444,129.6975
10376,Amami,28.43055556,129.7125
10377,Yamoussoukro Airport,6.90555556,-5.36416667
10377,Yamoussoukro Airport,6.90305556,-5.36611111
10378,Harrison County,32.52166667,-94.30805556
10378,Harrison County,32.52055556,-94.30777778
10379,Yohannes IV,15.29111111,38.91027778
10379,Asmara International,15.29333333,38.90888889
10379,Asmara International,15.29194444,38.91111111
10379,Asmara International,15.28777778,38.90805556
10380,Talladega Municipal,33.56972222,-86.05083333
10380,Talladega Municipal,33.56944444,-86.05111111
10381,Asosa Airport,10.04722222,34.53666667
10381,Asosa Airport,10.02055556,34.59888889
10381,Asosa Airport,10.02055556,34.58222222
10381,Asosa Hidase,10.02055556,34.58222222
10381,Asosa Airport,10.02055556,34.59888889
10381,Asosa Hidase,10.02055556,34.58222222
10382,Alice Springs Airport,-23.80333333,133.8841667
10382,Alice Springs Airport,-23.80833333,133.9008333
10382,Alice Springs Airport,-23.80444444,133.8952778
10382,Alice Springs Airport,-23.80833333,133.9008333
10382,Alice Springs Airport,-23.80444444,133.8952778
10383,Austin Airport,39.46888889,-117.1961111
10383,Austin Airport,39.46805556,-117.1952778
